@relation 'anger_test-weka.filters.unsupervised.attribute.Remove-R1,3-weka.filters.AllFilter-weka.filters.unsupervised.attribute.TweetToLexiconFeatureVector-F-D-R-A-T-L-N-P-J-H-Q-red-stan-stemmerweka.core.stemmers.NullStemmer-stopwords-handlerweka.core.stopwords.Null-I1-U-tokenizerweka.core.tokenizers.TweetNLPTokenizer-weka.filters.unsupervised.attribute.TweetToSentiStrengthFeatureVector-L/home/prachuryya/wekafiles/packages/AffectiveTweets/lexicons/SentiStrength/english-red-stan-stemmerweka.core.stemmers.NullStemmer-stopwords-handlerweka.core.stopwords.Null-I1-U-tokenizerweka.core.tokenizers.TweetNLPTokenizer-weka.filters.MultiFilter-Fweka.filters.AllFilter-Fweka.filters.unsupervised.attribute.TweetToLexiconFeatureVector -F -D -R -A -T -L -N -P -J -H -Q -red -stan -stemmer weka.core.stemmers.NullStemmer -stopwords-handler \"weka.core.stopwords.Null \" -I 1 -U -tokenizer \"weka.core.tokenizers.TweetNLPTokenizer \"-Fweka.filters.unsupervised.attribute.TweetToSentiStrengthFeatureVector -L /home/prachuryya/wekafiles/packages/AffectiveTweets/lexicons/SentiStrength/english -red -stan -stemmer weka.core.stemmers.NullStemmer -stopwords-handler \"weka.core.stopwords.Null \" -I 1 -U -tokenizer \"weka.core.tokenizers.TweetNLPTokenizer \"-weka.filters.unsupervised.attribute.Remove-R1_predicted'

@attribute predictedscore numeric
@attribute score numeric
@attribute mpqa-posCount numeric
@attribute mpqa-negCount numeric
@attribute BingLiu-posCount numeric
@attribute BingLiu-negCount numeric
@attribute AFINN-posScore numeric
@attribute AFINN-negScore numeric
@attribute S140-posScore numeric
@attribute S140-negScore numeric
@attribute NRC-Hash-Sent-posScore numeric
@attribute NRC-Hash-Sent-negScore numeric
@attribute NRC-10-anger numeric
@attribute NRC-10-anticipation numeric
@attribute NRC-10-disgust numeric
@attribute NRC-10-fear numeric
@attribute NRC-10-joy numeric
@attribute NRC-10-sadness numeric
@attribute NRC-10-surprise numeric
@attribute NRC-10-trust numeric
@attribute NRC-10-negative numeric
@attribute NRC-10-positive numeric
@attribute NRC-10-Expanded-anger numeric
@attribute NRC-10-Expanded-anticipation numeric
@attribute NRC-10-Expanded-disgust numeric
@attribute NRC-10-Expanded-fear numeric
@attribute NRC-10-Expanded-joy numeric
@attribute NRC-10-Expanded-sadness numeric
@attribute NRC-10-Expanded-surprise numeric
@attribute NRC-10-Expanded-trust numeric
@attribute NRC-10-Expanded-negative numeric
@attribute NRC-10-Expanded-positive numeric
@attribute NRC-Hash-Emo-anger numeric
@attribute NRC-Hash-Emo-anticipation numeric
@attribute NRC-Hash-Emo-disgust numeric
@attribute NRC-Hash-Emo-fear numeric
@attribute NRC-Hash-Emo-joy numeric
@attribute NRC-Hash-Emo-sadness numeric
@attribute NRC-Hash-Emo-surprise numeric
@attribute NRC-Hash-Emo-trust numeric
@attribute SentiWordnet-posScore numeric
@attribute SentiWordnet-negScore numeric
@attribute Emoticons-posScore numeric
@attribute Emoticons-negScore numeric
@attribute Negation-negationCount numeric
@attribute SentiStrength-posScore numeric
@attribute SentiStrength-negScore numeric
@attribute anger_cnn numeric
@attribute fear_cnn numeric
@attribute joy_cnn numeric
@attribute sadness_cnn numeric

@data
0.541351,0.288,2,0,1,0,2,0,2.965,-1.284,3.948,-2.376,0,0,0,0,0,0,0,0,0,0,0.777736,1.079757,0.529949,0.735677,0.533611,0.476699,0.306383,1.235247,2.866303,2.342087,0.198014,0.098446,0.336897,0.907913,0.065279,0.377494,1.336321,0.73922,2.146271,-0.375,0,0,0,2,-1,0.535603,0.333097,0.587851,0.364266
0.230767,0.16,1,0,1,0,2,0,3.39,-3.565,4.474,-5.654,0,1,0,0,0,0,0,1,0,1,0.966749,0.764746,0.916197,0.982254,0.554503,0.457952,0.485821,0.990443,3.669775,1.929469,2.597397,0.420653,1.534036,0.568399,0.528437,0.478095,0.769556,0.8157,0.314389,-0.145833,0,0,0,2,-1,0.549769,0.491632,0.222284,0.538164
0.432115,0.66,2,0,2,0,6,0,3.616,-2.931,3.966,-2.34,1,1,0,0,1,1,0,1,1,1,0.846964,0.550546,0.659683,0.74816,0.577843,0.4378,0.360838,0.509844,3.083834,1.557235,0.796241,1.080896,0.396128,0,0.457376,1.177703,2.123726,0.058038,0.395833,-0.541667,0,0,1,2,-1,0.522816,0.420104,0.424076,0.365306
0.380089,0.02,1,1,1,1,3,-3,2.373,-3.274,2.08,-2.247,0,1,0,0,1,0,0,0,0,1,0.778075,0.887018,1.027721,0.902191,0.268676,0.736993,0.338251,0.672106,2.807359,1.408914,0.701725,0,0.38487,0.233234,0.411986,0.579763,0.495568,0,1.2225,-1.510417,0,0,0,2,-3,0.392506,0.497143,0.407837,0.47316
0.590441,0.532,3,0,3,0,9,-1,4.978,-1.971,7,-0.867,0,1,0,0,2,0,0,0,0,3,0.431027,0.753204,0.276792,0.472831,1.088644,0.181112,0.332111,0.611248,1.623311,2.618926,0.565358,1.403556,0.047913,0.594081,1.56427,0.565828,0.673988,0.663206,2.8875,-0.252494,0,0,0,4,-1,0.318503,0.345204,0.480318,0.344546
0.631065,0.404,3,1,1,1,6,0,3.124,-1.726,0.601,-1.296,1,2,0,0,3,0,3,1,1,3,0.232075,0.313179,0.147327,0.205382,0.201777,0.180047,0.241815,0.27073,0.937647,0.362259,0,0.136218,0.478662,0.363926,2.142716,1.094269,0.828556,0.176822,0.208333,-0.458333,0,0,0,3,-1,0.280596,0.351434,0.567472,0.396124
0.498539,0.5,3,0,2,0,4,0,3.107,-1.601,2.739,-2.297,0,1,0,0,2,0,1,1,0,2,0.487598,0.566808,0.622204,0.57858,0.41351,0.245875,0.223682,0.724127,2.182378,1.783469,0.094039,0.583024,0.262492,0.935041,1.974143,0.544792,0.181846,4.029212,0.602431,0,0,0,0,1,-1,0.474333,0.593761,0.612619,0.606664
0.271486,0.438,1,1,1,1,4,-2,0.501,-4.845,0.079,-2.774,0,1,1,0,1,1,1,0,1,1,0.543382,0.310213,0.652395,0.533313,0.239262,0.419295,0.263734,0.449699,2.564362,0.929639,0.658541,0,1.212941,0.056755,1.811609,0.105699,0.060766,0,0,-1.226042,0,0,0,1,-1,0.341426,0.548908,0.312879,0.532717
0.48837,0.692,1,0,1,1,2,0,1.997,-0.328,0.919,-2.079,0,0,1,0,1,0,1,0,1,1,0.339735,0.120967,0.316713,0.248347,0.130682,0.093076,0.114348,0.211794,1.217271,0.481182,0.048669,0,1.48229,0,0.246208,0.631347,0.467765,0,0.166667,-0.320833,0,0,0,3,-1,0.347306,0.36605,0.464352,0.5201
0.504536,0.458,2,0,2,0,4,0,12.817,-2.657,5.552,-3.867,0,1,0,0,1,0,0,2,0,2,1.51455,1.429052,1.558729,1.573785,1.362298,0.901443,0.912161,1.444266,5.136132,3.958066,0.440475,2.276398,0.353776,2.397878,1.124088,0.083982,0.564453,1.600656,1.311916,-0.054167,0,0,0,3,-4,0.405376,0.448935,0.44944,0.430668
0.365462,0.417,1,0,1,0,2,-1,2.125,-1.529,2.14,-3.547,0,1,0,0,1,0,0,2,0,2,0.699529,0.399053,0.736221,0.706531,0.178455,0.399319,0.17038,0.570241,2.447159,0.959723,0.653362,1.076743,1.150224,0.037134,1.65822,0.640295,0.399421,0,0.410417,-0.760417,0,0,1,1,-1,0.472124,0.415286,0.40103,0.396601
0.445865,0.769,3,0,2,0,6,-1,4.58,-2.716,2.698,-2.451,0,1,0,0,2,0,0,0,0,3,1.016415,0.648009,1.105017,0.987793,0.440901,0.611801,0.396467,0.731998,3.652839,1.557235,0.926345,0.220347,1.061536,0.031683,3.349815,0.279318,0.176817,2.040999,0.980655,-0.661979,0,0,1,3,-1,0.319551,0.337622,0.417674,0.507232
0.823403,0.595,1,4,0,1,4,-1,6.376,-2.017,3.492,-4.813,0,2,0,0,4,0,4,1,0,4,0.790227,0.762095,0.498314,0.625711,0.86591,0.465544,0.346064,0.569826,3.078354,1.400186,0.279714,0.050193,0,0.786749,4.384813,0.122406,0.77719,1.408834,0.637798,-1.224405,0,0,0,3,-1,0.370139,0.251552,0.806222,0.336003
0.87313,0.56,1,4,0,1,4,-1,6.376,-2.017,6.443,-4.813,0,2,0,0,4,0,4,1,0,4,0.798991,0.998631,0.513873,0.647459,1.321862,0.483959,0.444198,0.968692,3.14672,1.999101,0.279714,0.050193,0,0.786749,6.306237,0.122406,0.77719,1.953981,0.637798,-1.224405,0,0,0,4,-1,0.349288,0.236678,0.819167,0.312088
0.216086,0.25,2,0,1,0,0,0,3.147,-1.948,1.941,-5.953,0,1,0,0,1,0,0,2,0,1,1.270954,0.908515,0.785048,0.984738,0.740939,0.570866,0.575192,1.248291,4.112028,2.32396,0.827582,1.03786,0.998497,0.454493,0.042952,0.419854,0.675429,0.068089,0.508333,-0.5,0,0,1,1,-1,0.427278,0.579013,0.216058,0.386543
0.50928,0.404,3,2,3,2,6,-5,7.793,-1.313,9.515,-2.922,0,0,0,0,3,0,2,2,0,3,1.043251,0.817485,0.738617,0.86023,0.910159,0.481281,0.591248,1.415696,3.914552,2.296356,0.714405,0.502877,1.54289,0.405925,7.135974,0.308859,0.320514,1.691515,0.709524,-1.592375,0,0,0,3,-2,0.384422,0.428297,0.564641,0.424522
0.623816,0.763,3,0,2,0,9,0,5.784,-3.205,4.072,-3.467,0,2,0,0,3,0,2,1,0,3,1.276646,1.746102,0.780876,1.233892,1.934678,0.47353,0.808636,1.145341,3.206577,3.456264,0.384145,1.827147,1.18791,1.358807,2.104216,1.080877,1.682491,0.481149,3.203974,0,0,0,0,3,-1,0.399501,0.484685,0.480448,0.324454
0.415369,0.304,1,1,1,1,0,-2,7.182,-4.177,9.929,-1.22,0,0,0,0,0,0,0,0,0,0,0.613086,0.698082,0.361039,0.505163,0.726587,0.625213,0.342289,0.700926,2.398995,1.747585,0.515643,0.242751,0.17459,1.145301,3.721761,0.143804,1.398997,1.046473,1.681928,-0.134821,0,0,1,3,-2,0.383268,0.430182,0.411602,0.303542
0.663314,0.654,3,1,3,0,7,-1,10.667,-1.819,5.46,-6.917,1,0,0,1,1,0,1,1,1,1,0.902083,0.863555,0.638563,0.69315,1.093396,0.371414,0.61861,0.732437,2.673966,2.646662,0.582323,1.253977,0.173679,0.088114,2.244402,0.921299,0.220877,0,1.541667,0,0,0,0,4,-1,0.502823,0.40858,0.592855,0.378332
0.333291,0.396,3,1,2,1,4,0,5.095,-2.085,6.832,-3.954,0,1,0,0,1,0,1,0,1,3,0.708696,0.941893,0.434725,0.621503,0.655673,0.342553,0.396942,0.951035,3.175858,2.39151,0.504187,2.601107,1.728377,1.543586,2.858518,0.454046,1.217977,1.647562,1.049589,-0.875,0,0,0,1,-1,0.432947,0.500615,0.315458,0.46079
0.414105,0.164,0,0,0,0,0,0,3.27,-3.92,1.518,-9.507,0,0,0,0,0,0,0,0,0,0,1.098011,0.725196,0.985912,0.775246,0.72759,1.106361,0.504816,0.689482,4.122449,1.827056,0.537042,1.089919,0.526247,0.388192,1.198425,1.68455,0.860465,1.783714,0.085303,-1.1875,0,0,3,3,-2,0.417576,0.452629,0.439728,0.6355
0.31526,0.076,0,0,0,0,0,0,3.27,-3.92,1.518,-9.507,0,0,0,0,0,0,0,0,0,0,1.098011,0.725196,0.985912,0.775246,0.72759,1.106361,0.504816,0.689482,4.122449,1.827056,0.537042,1.089919,0.526247,0.388192,1.198425,1.68455,0.860465,1.783714,0.085303,-1.1875,0,0,3,1,-2,0.42055,0.47794,0.383179,0.666374
0.574258,0.396,4,1,3,1,8,0,4.286,-0.335,3.998,-2.744,0,2,1,1,2,1,1,3,1,4,0.30881,0.30265,0.171363,0.339939,0.221283,0.203409,0.155608,0.75092,1.215491,1.240598,0,0.438693,0,0.688426,7.100465,0.055618,0,4.057253,0.919048,-0.885417,0,0,0,3,-1,0.315323,0.396798,0.603426,0.294206
0.203324,0.385,2,0,1,0,0,0,2.717,-1.628,1.393,-4.19,0,0,0,0,1,0,0,0,0,1,0.799038,0.581352,0.445692,0.608253,0.491872,0.3027,0.361888,0.938978,2.147998,1.914785,0.827039,0,1.335818,0,0.341512,0,0.023134,2.800109,0.35625,0,0,0,0,1,-1,0.532643,0.648423,0.229078,0.466673
0.519109,0.625,1,1,1,1,3,0,2.527,-1.977,4.084,-3.077,0,1,0,1,1,0,0,0,0,2,0.643717,0.451522,0.594238,0.662698,0.401118,0.315114,0.368749,0.598372,2.384723,1.192037,0.648405,0.273527,2.664869,0.117001,2.236507,0.057564,0.79483,0.166457,0.484375,-0.278407,0,0,0,3,-1,0.28676,0.330501,0.530603,0.566195
0.541595,0.729,1,0,1,0,3,0,3.161,-0.711,2.543,-1.809,1,0,0,0,1,0,0,0,1,1,0.157274,0.252624,0.143224,0.195228,0.34415,0.102085,0.130722,0.392169,0.95714,0.975019,0.269038,0.293626,1.386449,0,0.621443,0,0.137133,0.626349,1.475,-0.175,0,0,0,3,-1,0.330251,0.220547,0.503331,0.351239
0.567492,0.646,1,0,1,0,3,0,3.161,-0.711,2.543,-1.809,1,0,0,0,1,0,0,0,1,1,0.157274,0.252624,0.143224,0.195228,0.34415,0.102085,0.130722,0.392169,0.95714,0.975019,0.269038,0.293626,1.386449,0,0.621443,0,0.137133,0.626349,1.475,-0.175,0,0,0,3,-1,0.300679,0.244095,0.543343,0.358821
0.581087,0.78,3,0,1,0,3,0,3.995,-3.031,4.796,-1.461,0,0,0,0,1,0,0,1,0,1,1.077472,0.942381,0.608805,0.888301,0.880919,0.553112,0.533476,0.866847,3.499936,2.139803,0.293733,1.495182,0.929122,0.478156,0.853675,0.586168,2.166761,0,1.779167,-0.488194,0,0,0,3,-1,0.480673,0.334263,0.584848,0.419426
0.593791,0.72,1,0,1,0,5,0,2.367,0,0,-0.729,0,0,0,0,1,0,1,0,0,1,0.295793,0.158801,0.293727,0.177704,0.183046,0.054552,0.171689,0.258483,1.016988,0.559232,0,0.151824,0,0,0,0,0.715081,0,0,-0.0625,0,0,0,3,-1,0.390927,0.293744,0.543603,0.404072
0.432412,0.271,1,1,1,0,0,0,1.529,-2.153,1.694,-1.542,0,0,0,0,0,0,0,0,0,0,0.549677,0.569552,0.436166,0.595304,0.358795,0.320322,0.271201,0.676558,2.381115,1.377397,0.201069,0.220347,0.339661,0.510336,0.755453,0.469154,0.161864,0,0.1125,-0.875,0,0,0,1,-1,0.53228,0.457769,0.503568,0.373097
0.611173,0.775,0,0,0,0,1,0,2.442,-0.436,2.834,-0.001,0,0,0,0,0,0,0,1,0,1,0.167124,0.583537,0.035616,0.125826,0.907364,0.181918,0.237927,0.594806,0.312208,1.230354,0,2.01856,0.098552,0.615856,2.350468,0.174964,0,0,0,0,0,0,0,2,-1,0.230443,0.452555,0.570337,0.496532
0.585246,0.442,2,1,2,0,6,0,7.898,-2.644,6.275,-3.208,1,0,0,0,1,0,1,1,0,2,1.58803,1.758216,1.26627,1.395554,1.626269,0.780369,0.883426,1.736773,5.90335,3.985181,0.557492,1.202375,1.000366,1.149806,3.57085,0.543303,1.102193,0.102063,0.502219,-0.89203,0,0,0,3,-1,0.374875,0.431558,0.465108,0.425953
0.505172,0.396,3,0,2,0,4,0,2.123,-1.518,1.224,-2.473,0,1,0,0,2,0,1,1,0,2,0.498294,0.38738,0.772254,0.578951,0.370033,0.217504,0.179904,0.421154,2.077794,1.037484,0.094039,0.482086,0.262492,0.224949,0.701748,0.491122,0.181846,2.432061,0.577431,0,0,0,0,1,-1,0.485188,0.546611,0.590632,0.605551
0.335631,0.3,1,1,0,0,3,-1,3.618,-1.186,2.818,-6.284,0,0,0,0,1,0,0,0,0,1,0.76476,0.700307,0.452888,0.485806,0.694842,0.260474,0.386435,0.947833,2.795054,2.298821,1.444172,0.326526,1.116578,0.226444,0.258331,0,0.777897,0.236054,1.61369,-0.155619,0,0,0,2,-1,0.355953,0.549823,0.250425,0.467638
0.671674,0.68,1,0,1,0,3,0,3.515,-0.062,4.572,-0.758,0,0,0,0,1,0,0,1,0,1,0.266364,0.252642,0.378066,0.289379,0.309122,0.102272,0.119152,0.488245,1.201843,1.275278,0.133399,0,0.318826,0,2.648346,0,0,0.166457,0.338011,-0.445116,0,0,0,3,-1,0.233121,0.260059,0.708236,0.485341
0.688352,0.72,3,0,2,0,7,0,6.163,-1.119,1.337,-2.818,0,0,0,0,1,0,0,1,0,2,0.491485,1.268809,0.36484,0.46913,1.844787,0.25207,0.602038,1.690729,2.113264,3.89589,0.11037,0.999401,0.262502,0.773138,2.493685,0,0.539607,0.284816,0.704663,-0.125,0,0,0,2,-1,0.428604,0.500817,0.65375,0.495395
0.580988,0.521,1,2,1,0,3,0,5.683,-0.648,4.483,-1.7,0,1,0,0,2,0,1,0,0,2,0.604364,0.569658,0.571453,0.539027,0.620345,0.229544,0.24788,0.898952,2.611405,2.684622,0.287574,0.67683,0.235676,0.349621,2.485054,0,0.148439,0.49806,1.433333,-1.124702,0,0,0,3,-1,0.391341,0.435512,0.532675,0.53491
0.482593,0.346,0,0,0,0,0,0,1.581,-1.51,2.195,-3.231,0,0,0,0,0,0,0,0,0,0,0.336038,0.279061,0.422287,0.368018,0.285292,0.171322,0.117931,0.272361,1.412369,0.92296,0.628093,0,0.755868,0,1.570447,0.463286,0,0,0.640095,-0.0695,0,0,0,1,-1,0.347928,0.444266,0.540827,0.449763
0.430327,0.189,0,0,0,0,0,0,1.581,-1.51,2.195,-3.231,0,0,0,0,0,0,0,0,0,0,0.336038,0.279061,0.422287,0.368018,0.285292,0.171322,0.117931,0.272361,1.412369,0.92296,0.628093,0,0.755868,0,1.570447,0.463286,0,0,0.640095,-0.0695,0,0,0,1,-1,0.36483,0.452285,0.458154,0.605304
0.679743,0.82,1,0,1,0,2,0,1.727,-0.309,0.005,-0.215,0,0,0,0,1,0,1,0,0,1,0.239103,0.273382,0.157261,0.141396,0.25866,0.081334,0.154068,0.209882,0.666154,0.64918,0,0,0,0,0,0,0.51714,0,0,-0.0625,0,0,0,4,-1,0.448799,0.309561,0.657394,0.486639
0.333979,0.365,2,0,2,0,2,0,3.093,-4.049,5.083,-3.536,0,0,0,0,1,0,1,0,0,1,0.944902,0.92268,0.712619,0.819732,0.650882,0.528053,0.547295,0.967146,4.449818,2.542004,0.452838,0.658573,1.254832,0.816838,1.308083,1.048335,0.804986,0,2.413132,-0.291667,0,0,1,2,-1,0.453286,0.394474,0.332582,0.451692
0.350301,0.32,0,3,0,2,0,-3,1.933,-2.542,3.387,-2.445,1,1,0,2,1,1,1,0,2,1,0.669833,0.321082,0.38628,0.770572,0.286489,0.609396,0.314555,0.40689,3.00068,0.948319,1.99079,0,0.261136,0,1.570447,0.117649,0.121476,0,0.06875,-1.382887,0,0,1,2,-1,0.365029,0.527735,0.348326,0.443332
0.607918,0.833,2,1,0,0,2,0,1.89,-0.247,11.762,-0.108,0,0,0,0,1,0,0,1,0,1,0.31179,0.399065,0.226133,0.222764,0.441719,0.153213,0.151548,0.547135,1.379026,1.43111,0.006935,0.055879,0.187323,0.21769,6.726062,0.429886,0.390491,0.856546,0.856696,-0.614611,0,0,0,3,-1,0.357967,0.337502,0.57661,0.370963
0.628538,0.667,2,1,0,0,2,0,1.89,-0.247,6.762,-0.108,0,0,0,0,1,0,0,1,0,1,0.31179,0.399065,0.226133,0.222764,0.441719,0.153213,0.151548,0.547135,1.379026,1.43111,0.006935,0.055879,0.187323,0.21769,5.128323,0.429886,0.390491,0.856546,0.856696,-0.614611,0,0,0,3,-1,0.399388,0.408504,0.600226,0.345691
0.598371,0.729,6,0,5,0,16,0,11.372,-0.964,10.636,-2.498,0,4,0,0,6,0,4,5,0,6,0.840195,1.141961,0.697551,0.643801,1.644657,0.32736,0.656077,1.654955,3.193527,3.926303,0.331303,0.612803,0.093445,0.908121,7.366515,0.552263,0.407838,1.400594,4.800731,-0.467361,3,0,0,3,-1,0.356278,0.29228,0.482868,0.466842
0.547317,0.56,2,2,2,0,5,0,8.075,-3.637,9.057,-8.608,0,2,0,0,2,1,1,2,1,2,1.052233,1.131847,1.050319,0.830336,1.498788,0.545378,0.493193,1.488397,5.198175,3.572116,0.095109,0.97897,0.758093,0.356565,7.436968,0.108186,0.979303,0.909527,0.494697,-1.499102,0,0,0,3,-1,0.451097,0.406644,0.531932,0.389606
0.294058,0.227,0,0,1,0,0,0,3.857,-2.616,9.113,-5.383,0,0,0,0,0,0,0,0,0,0,0.879292,1.137518,0.798496,0.730009,1.53527,0.416318,0.574095,1.103481,3.82005,3.020571,1.922869,0,2.403648,0.284647,5.251697,0.239983,0.028185,3.377763,0.423214,-0.5625,0,0,1,3,-2,0.456806,0.54841,0.295379,0.614924
0.533072,0.604,1,0,2,0,3,0,7.133,-2.031,9.138,-4.113,0,0,0,0,0,0,0,1,0,0,1.49087,1.209489,0.870125,0.967401,1.323279,0.514947,0.666434,1.935562,4.754245,3.28928,0.424027,3.210206,0.427651,0.055095,1.418114,0.183677,2.021598,1.35462,0.562103,-1,0,0,0,3,-1,0.478496,0.292624,0.599351,0.388256
0.309443,0.229,3,2,1,2,4,-3,2.559,-4.8,0.478,-4.861,2,2,1,1,1,2,1,2,2,2,0.75443,0.580348,0.337683,0.607002,0.452302,0.242861,0.515997,0.711633,2.262612,1.721288,1.675645,0,1.686757,0,2.537259,1.978288,0.417018,0.449939,0.98125,-2.884663,0,0,0,1,-4,0.464001,0.42801,0.438312,0.565976
0.67673,0.604,0,0,0,0,0,0,1.995,0,1.5,-1.467,0,0,0,0,0,0,0,0,0,0,0.389721,0.33397,0.261345,0.332633,0.654113,0.381884,0.191885,0.1054,0.887346,0.625323,0,0,0,0,2.16197,0,1.291096,0,0,0,0,0,0,2,-1,0.227086,0.245389,0.70295,0.35925
0.627229,0.792,1,0,1,0,4,0,2.777,0,3.201,-0.368,0,0,0,0,0,0,0,0,0,0,0.395638,0.603187,0.212261,0.247807,1.261969,0.145609,0.531426,0.681114,1.048629,2.133722,0.738318,0.233748,0.03141,0.630198,0.871599,0,1.016077,0,0.375,-0.125,0,0,0,3,-1,0.370659,0.255682,0.567601,0.344346
0.756388,0.74,1,0,1,0,4,0,2.777,0,4.778,-0.368,0,0,0,0,0,0,0,0,0,0,0.395638,0.603187,0.212261,0.247807,1.261969,0.145609,0.531426,0.681114,1.048629,2.133722,0.738318,0.233748,0.03141,1.126864,2.411274,0,1.016077,0,0.375,-0.125,0,0,0,3,-1,0.418078,0.220389,0.75227,0.357148
0.521039,0.667,3,0,3,0,5,0,6.4,-2.08,3.847,-1.71,1,2,0,0,2,0,1,2,0,4,1.078193,1.017253,1.177776,1.103785,0.783272,0.407324,0.528001,0.719924,3.534972,2.208596,0.603221,1.263478,1.348242,0.169436,1.589678,0.244519,0.939037,0.374558,0.897917,-0.05506,0,0,0,3,-1,0.47998,0.321033,0.43059,0.40811
0.406148,0.375,1,0,0,0,0,0,3.675,-4.11,4.181,-4.07,0,0,0,0,1,0,0,0,0,1,1.356751,1.303181,1.206319,2.216246,1.000828,1.261331,0.614022,1.253165,4.64341,2.564466,0.243278,0.804352,1.197814,1.916623,0.127064,0.370017,1.54762,0.307859,0.568994,0,0,0,0,2,-1,0.465199,0.383677,0.345075,0.333667
0.329009,0.312,1,0,1,0,3,0,2.191,-0.522,0.997,-1.981,0,0,0,0,1,0,0,0,0,1,0.335644,0.243047,0.217741,0.304103,0.244882,0.114362,0.188982,0.500967,1.103192,1.059583,0.877279,0.268778,0.010163,0.043607,0,0.33579,1.210975,0,0.23869,-0.236607,0,0,0,1,-1,0.358666,0.376918,0.306727,0.440308
0.534309,0.729,0,1,0,1,1,-5,6.832,-2.094,3.308,-2.49,1,0,1,1,1,1,0,0,1,2,0.531584,0.233886,0.421739,0.442109,0.244173,0.342503,0.197261,0.139029,2.230644,0.442316,0.766343,0.117215,0.532668,0.00399,1.255299,0.835239,0.731437,0,0,-1.299241,0,0,0,2,-2,0.453581,0.428743,0.589789,0.436429
0.492718,0.613,0,1,0,1,1,-5,1.832,-2.094,1.557,-2.49,1,0,1,1,1,1,0,0,1,2,0.376073,0.196584,0.38577,0.355814,0.09928,0.289503,0.1604,0.10289,2.050833,0.204441,0.766343,0.117215,0.532668,0.00399,0.529399,0.424766,0.545468,0,0,-1.299241,0,0,0,2,-2,0.478943,0.49941,0.54137,0.456258
0.806002,0.86,3,0,3,0,8,0,9.48,-0.427,8.267,-1.449,0,1,0,0,2,0,1,3,0,3,0.820486,1.171771,0.498194,0.468314,2.332834,0.268606,0.675408,1.565831,2.141851,3.414718,0.491484,0.853341,0.465681,0.076813,4.88644,0,1.058946,0.674922,1.21994,-0.270833,0,0,1,3,-1,0.288472,0.296761,0.790632,0.330119
0.725914,0.917,1,0,1,0,3,0,4.406,-0.497,4.11,-1.056,0,0,0,0,1,0,0,0,0,2,0.606583,1.018289,0.465414,0.531223,1.151689,0.193576,0.471541,1.129608,2.060514,3.263533,0.094039,1.70392,0.223693,0.447805,0.769656,0.048591,2.300323,0.800645,1.704167,0,0,0,0,3,-1,0.460003,0.381747,0.686382,0.427609
0.621254,0.673,0,0,0,0,2,0,2.576,-0.133,3.439,-0.06,0,1,0,0,1,1,0,1,0,1,0.258804,0.267509,0.149648,0.197742,0.484295,0.139668,0.107219,0.577303,1.069473,1.219252,0,0.75958,0,0.296375,0.837805,0.110562,1.610587,0.000198,0.40625,0,0,0,0,2,-1,0.272149,0.282048,0.652542,0.421765
0.679345,0.938,6,0,6,0,15,0,10.545,-2.103,9.637,-2.177,0,3,0,0,4,0,0,1,0,5,1.073617,1.363561,0.680569,0.926771,2.028943,0.526634,0.667227,1.859798,4.089966,4.513211,0.433657,0.347741,0.845669,0.321453,6.102727,0.438125,0.776488,1.479894,4.017857,-1.153341,0,0,0,3,-1,0.360267,0.270513,0.682532,0.425775
0.477877,0.396,3,3,2,2,2,-2,4.364,-1.493,2.953,-4.583,0,1,0,0,2,0,3,2,1,5,0.737569,0.44372,0.932738,0.770209,0.789378,0.327871,0.414643,0.620722,2.481473,1.640962,0.637417,0.554235,2.80411,0,2.371225,0.299942,1.47864,0.682889,1.091721,-0.25,0,0,0,2,-1,0.46298,0.450554,0.398678,0.426802
0.736778,0.646,2,0,1,0,6,0,2.173,-2.577,3.994,-0.753,0,1,0,0,1,0,0,0,0,1,0.481634,0.44708,0.362682,0.351321,0.404765,0.179344,0.344534,0.335293,1.937772,0.82263,0.0481,0.602474,0,0.538589,2.287903,0,0.588098,0,0.50625,-0.1875,0,0,1,3,-1,0.316404,0.385682,0.784607,0.397306
0.593772,0.897,2,1,1,0,4,0,1.699,-2.891,2.762,-1.262,0,2,0,0,1,0,0,1,1,1,0.399101,0.532047,0.3126,0.453399,0.409112,0.260301,0.308761,0.601049,2.254965,1.27881,0.121076,0.385015,0.195228,0.945194,2.217997,0.017817,0.59543,0.198681,2.320704,-1.103869,0,0,0,2,-1,0.3219,0.443515,0.632875,0.489733
0.618021,0.854,2,1,1,0,4,0,1.699,-2.891,2.762,-1.262,0,2,0,0,1,0,0,1,1,1,0.399101,0.532047,0.3126,0.453399,0.409112,0.260301,0.308761,0.601049,2.254965,1.27881,0.121076,0.385015,0.195228,0.945194,2.217997,0.017817,0.59543,0.198681,2.320704,-1.103869,0,0,0,2,-1,0.322673,0.475462,0.66898,0.504776
0.729415,0.714,0,1,0,0,0,-3,6.765,-0.67,5.081,-0.491,0,1,0,0,1,0,1,0,0,1,0.808726,0.744761,0.34513,0.888575,1.177574,0.441188,0.384631,0.768472,1.57836,1.977868,0.115511,0,0.771533,0.031683,2.821711,0,0,0.00966,0.660417,-0.083333,2,0,0,3,-1,0.452622,0.302163,0.74961,0.294578
