@relation 'anger_test-weka.filters.unsupervised.attribute.Remove-R1,3-weka.filters.AllFilter-weka.filters.unsupervised.attribute.TweetToLexiconFeatureVector-F-D-R-A-T-L-N-P-J-H-Q-red-stan-stemmerweka.core.stemmers.NullStemmer-stopwords-handlerweka.core.stopwords.Null-I1-U-tokenizerweka.core.tokenizers.TweetNLPTokenizer-weka.filters.unsupervised.attribute.TweetToSentiStrengthFeatureVector-L/home/prachuryya/wekafiles/packages/AffectiveTweets/lexicons/SentiStrength/english-red-stan-stemmerweka.core.stemmers.NullStemmer-stopwords-handlerweka.core.stopwords.Null-I1-U-tokenizerweka.core.tokenizers.TweetNLPTokenizer-weka.filters.MultiFilter-Fweka.filters.AllFilter-Fweka.filters.unsupervised.attribute.TweetToLexiconFeatureVector -F -D -R -A -T -L -N -P -J -H -Q -red -stan -stemmer weka.core.stemmers.NullStemmer -stopwords-handler \"weka.core.stopwords.Null \" -I 1 -U -tokenizer \"weka.core.tokenizers.TweetNLPTokenizer \"-Fweka.filters.unsupervised.attribute.TweetToSentiStrengthFeatureVector -L /home/prachuryya/wekafiles/packages/AffectiveTweets/lexicons/SentiStrength/english -red -stan -stemmer weka.core.stemmers.NullStemmer -stopwords-handler \"weka.core.stopwords.Null \" -I 1 -U -tokenizer \"weka.core.tokenizers.TweetNLPTokenizer \"-weka.filters.unsupervised.attribute.Remove-R1_predicted'

@attribute predictedscore numeric
@attribute score numeric
@attribute mpqa-posCount numeric
@attribute mpqa-negCount numeric
@attribute BingLiu-posCount numeric
@attribute BingLiu-negCount numeric
@attribute AFINN-posScore numeric
@attribute AFINN-negScore numeric
@attribute S140-posScore numeric
@attribute S140-negScore numeric
@attribute NRC-Hash-Sent-posScore numeric
@attribute NRC-Hash-Sent-negScore numeric
@attribute NRC-10-anger numeric
@attribute NRC-10-anticipation numeric
@attribute NRC-10-disgust numeric
@attribute NRC-10-fear numeric
@attribute NRC-10-joy numeric
@attribute NRC-10-sadness numeric
@attribute NRC-10-surprise numeric
@attribute NRC-10-trust numeric
@attribute NRC-10-negative numeric
@attribute NRC-10-positive numeric
@attribute NRC-10-Expanded-anger numeric
@attribute NRC-10-Expanded-anticipation numeric
@attribute NRC-10-Expanded-disgust numeric
@attribute NRC-10-Expanded-fear numeric
@attribute NRC-10-Expanded-joy numeric
@attribute NRC-10-Expanded-sadness numeric
@attribute NRC-10-Expanded-surprise numeric
@attribute NRC-10-Expanded-trust numeric
@attribute NRC-10-Expanded-negative numeric
@attribute NRC-10-Expanded-positive numeric
@attribute NRC-Hash-Emo-anger numeric
@attribute NRC-Hash-Emo-anticipation numeric
@attribute NRC-Hash-Emo-disgust numeric
@attribute NRC-Hash-Emo-fear numeric
@attribute NRC-Hash-Emo-joy numeric
@attribute NRC-Hash-Emo-sadness numeric
@attribute NRC-Hash-Emo-surprise numeric
@attribute NRC-Hash-Emo-trust numeric
@attribute SentiWordnet-posScore numeric
@attribute SentiWordnet-negScore numeric
@attribute Emoticons-posScore numeric
@attribute Emoticons-negScore numeric
@attribute Negation-negationCount numeric
@attribute SentiStrength-posScore numeric
@attribute SentiStrength-negScore numeric
@attribute anger_cnn numeric
@attribute fear_cnn numeric
@attribute joy_cnn numeric
@attribute sadness_cnn numeric

@data
0.38544,0.438,3,1,4,1,8,0,5.674,-2.792,15.728,-1.797,0,2,0,0,2,1,1,2,1,3,0.430014,0.68606,0.340442,0.50151,0.731778,0.414694,0.329156,0.832421,1.695123,1.87166,0,0.70392,1.314972,0.662192,5.56538,2.167811,1.435697,2.516576,1.735863,-1.427083,0,0,1,3,-4,0.345606,0.39445,0.586597,0.510498
0.418707,0.229,1,0,1,0,3,0,2.152,-1.839,3.714,-4.509,0,1,0,0,1,0,1,2,0,1,0.760807,0.48085,0.613563,0.779349,0.378122,0.475678,0.342946,0.531927,3.370413,1.295988,0.164542,1.249826,0.326721,0,0.832163,0.579581,1.238914,0,3.452862,-1.200576,0,0,1,2,-2,0.316576,0.425813,0.244543,0.424165
0.698533,0.688,0,2,0,1,1,-3,10.207,-1.229,5.707,-7.21,0,0,0,0,0,0,0,0,0,0,1.130227,0.968345,0.609794,0.708128,0.9213,0.550062,0.498305,1.544596,3.729601,2.957559,0.700108,1.21821,1.141672,7.456989,1.239533,0.847649,0.324686,4.253065,0.48244,-0.385417,0,0,1,1,-4,0.44757,0.787469,0.23488,0.799466
0.453446,0.542,0,1,0,1,0,0,1.07,-2.656,0,-4.24,0,0,0,0,0,1,0,0,1,0,0.537465,0.400906,0.451974,0.432251,0.372321,0.258652,0.316953,0.450915,2.107089,1.045845,0.653611,0,0.262475,0.364177,0.138675,1.192421,0.058726,0.166457,0.058469,-0.43082,0,0,0,1,-4,0.368664,0.315738,0.610083,0.401597
0.743718,0.729,1,1,0,2,0,-3,0.032,-2.26,0.059,-0.839,0,0,0,1,0,2,0,0,2,0,0.173464,0.112475,0.104247,0.138827,0.114353,0.054296,0.148761,0.161418,0.719644,0.360592,0,0,0.146511,0.538175,0.138675,1.368779,0,0,0.915774,-0.673769,0,0,0,1,-4,0.317553,0.695407,0.303892,0.779712
0.576926,0.583,1,2,0,2,0,-2,0.686,-3.997,0.33,-2.172,0,0,0,0,0,1,0,0,1,0,0.579666,0.266319,0.310297,0.405727,0.315225,0.343456,0.351336,0.47202,2.193656,1.014111,0.27574,0,0.026763,0,0,1.314873,0,0,0.915774,-1.489583,0,0,1,1,-2,0.387222,0.504089,0.461263,0.600066
0.401602,0.396,0,0,0,1,0,0,0.774,-2.566,1.174,-1.125,0,0,1,1,0,1,0,0,1,0,0.292378,0.141229,0.560135,0.412371,0.086502,0.151904,0.136117,0.165503,1.372738,0.395815,0.024281,0.910852,0.088092,0.374604,0.335314,0.054129,0.216741,0,0,-0.34375,0,0,1,1,-1,0.379984,0.516855,0.537675,0.375099
0.560644,0.562,0,1,0,1,0,-2,0.009,-3.156,2.737,-7.919,1,0,0,1,0,1,0,0,1,0,0.304667,0.247719,0.234134,0.283202,0.165471,0.149582,0.097927,0.188885,1.339137,0.541012,0.231091,0.404341,0.544321,0.012684,1.475137,0.60411,0,0.415285,0.2125,-2.361012,0,0,0,1,-4,0.50896,0.423193,0.408227,0.562349
0.434786,0.544,1,3,0,2,2,-7,5.098,-5.422,3.965,-5.503,0,1,0,0,1,1,0,1,1,1,1.786842,1.632149,1.939651,1.752493,1.251566,0.933016,0.835218,1.447836,7.13354,3.858134,0.912152,1.062251,1.000705,0.911172,0.832575,1.385758,0.064646,1.998105,0.541667,-2.080606,0,0,1,1,-1,0.307951,0.495292,0.340294,0.504512
0.476298,0.271,1,1,1,1,3,-3,3.344,-1.553,2.389,-2.967,0,2,0,0,2,1,1,1,1,2,0.198172,0.249194,0.07865,0.190991,0.254506,0.133949,0.117132,0.223762,0.579394,0.583234,0.121583,0.023775,0,0.554244,1.750669,1.459404,0.357622,0,0.8375,-0.938442,0,0,0,2,-1,0.290266,0.375544,0.694485,0.505231
0.482016,0.229,0,0,0,0,0,-1,0.805,-2.517,0.903,-0.242,1,0,1,0,0,1,0,0,1,0,0.193774,0.197486,0.127492,0.127535,0.242872,0.067988,0.117352,0.254269,0.757581,0.609997,0.141258,0,0.457945,0,0,0,0.00592,0,0,-0.0625,0,0,0,1,-1,0.393909,0.359328,0.382709,0.489894
0.581231,0.8,0,1,0,1,0,-2,1.208,-2.227,2.127,-1.071,0,0,0,0,0,1,0,0,1,0,0.392994,0.335947,0.28018,0.299468,0.38738,0.252304,0.220577,0.538767,1.632913,1.180007,0.339033,0.331308,0.523104,0,0.331038,2.100068,0.792105,0.166457,0,-0.552083,0,0,0,1,-3,0.415202,0.474209,0.452921,0.625812
0.757157,0.854,0,0,0,0,0,-2,0.136,-2.226,0.312,-3.999,0,0,0,0,0,0,0,0,0,0,0.282615,0.204459,0.221412,0.20408,0.160472,0.130286,0.114556,0.330623,1.333723,0.551421,0,0,0,0.152289,0.256445,2.738776,0.148809,0,0,-0.166667,0,0,0,1,-4,0.400784,0.560601,0.356706,0.789151
0.494291,0.438,1,3,0,3,0,-5,2.365,-5.229,1.861,-9.279,1,1,0,0,0,1,0,1,3,1,1.452812,0.671381,1.325227,1.286087,0.566728,0.855737,0.648701,1.158563,5.482477,2.207649,1.95526,0.775514,1.657456,0.93532,0.038466,0.900721,0.007986,1.512323,0.673321,-3.146776,0,0,2,2,-3,0.519299,0.581821,0.273578,0.558693
0.554884,0.729,0,2,0,1,0,-1,2.865,-3.178,2.738,-2.281,0,0,0,0,0,2,1,1,2,0,0.443806,0.649614,0.234447,0.488599,0.528622,0.299569,0.309682,1.09393,1.833777,1.630357,0.571165,0.47649,0.400996,1.19019,1.356044,1.960675,0,1.046266,0.294663,-1.429647,0,0,0,1,-4,0.306952,0.626434,0.331295,0.598042
0.471913,0.333,0,2,0,2,0,-1,3.209,-1.493,3.542,-1.965,0,0,0,1,0,1,0,0,1,0,0.334851,0.496089,0.204574,0.356225,0.347507,0.302629,0.268716,0.683178,1.63392,1.331898,0,0.127195,0.754463,0.755036,0.964311,0,0.435051,0.564362,0.111067,-0.675,0,0,0,1,-1,0.187214,0.541068,0.388278,0.498576
0.607023,0.688,1,0,0,0,0,0,0.708,-2.015,0.074,-1.776,0,0,0,0,0,0,0,0,0,0,0.313526,0.211121,0.244062,0.271944,0.242767,0.238162,0.197908,0.31019,1.283003,0.693189,0.792694,0,0.262475,0.031683,0,0,0,0.176117,0.978274,-0.0625,0,0,1,1,-1,0.408629,0.594693,0.397069,0.662766
0.676663,0.667,1,0,0,0,0,0,4.113,-1.002,3.502,-6.12,0,2,0,1,0,0,0,1,0,1,0.957311,0.651231,0.838698,0.863246,0.625236,0.283283,0.325676,0.916829,3.276757,2.381073,0.551379,0.400241,0.23825,3.412746,0.216105,0.754381,2.380801,0.166457,0.350333,0,0,0,0,2,-5,0.455238,0.532415,0.3268,0.782406
0.336983,0.354,2,2,1,3,2,0,4.223,-2.852,2.663,-5.826,1,0,0,3,0,2,0,0,3,0,0.971537,0.537421,0.900011,0.999082,0.430274,0.61573,0.306624,1.009477,3.624762,1.975062,1.569714,0,0.801415,0,0,0.177508,0.097384,1.867848,0.169453,-0.844231,0,0,1,1,-2,0.446676,0.513107,0.302182,0.373478
0.326011,0.146,0,1,0,0,0,0,1.464,-0.485,3.805,-0.129,0,0,0,0,0,1,0,0,1,0,0.470136,0.140316,0.370172,0.779811,0.149671,0.171343,0.094877,0.192295,1.091031,0.349284,0.160485,0.43742,0,0.151895,0.893781,0,1.048073,0.102438,0.041667,0,0,0,0,1,-1,0.361757,0.409506,0.314928,0.348055
0.64287,0.417,1,1,0,2,0,-2,0.032,-4.54,0.074,-6.178,0,0,0,0,0,0,0,0,0,0,1.079607,0.113989,1.390291,0.730256,0.081444,0.700719,0.181386,0.0877,2.216706,0.194987,1.128045,0,0.856424,0.031683,0,0.552875,0,0.00966,1.040774,0,0,0,1,1,-3,0.353458,0.486846,0.242434,0.624188
0.413144,0.562,3,1,2,1,5,0,4.49,-0.856,2.415,-4.468,0,1,0,1,1,1,0,0,1,2,0.617961,0.905165,0.34905,0.512966,1.008535,0.240255,0.462408,1.403396,2.439168,2.767652,1.224229,0.424801,0.002021,0.342516,5.945053,2.333556,0,2.008355,1.526547,0,0,0,0,3,-4,0.407421,0.343162,0.463819,0.478713
0.456887,0.438,0,3,2,2,0,-7,4.113,-5.547,4.626,-4.038,1,0,2,3,0,3,0,1,3,1,0.651676,1.331894,0.535786,0.514392,1.860058,0.272137,0.698269,0.737092,2.49246,2.543786,1.565442,0.329477,2.686525,1.226793,3.28439,0.681504,0.181196,0,0.570833,-1.290064,0,0,0,3,-4,0.50997,0.593973,0.436422,0.481665
0.506106,0.396,1,0,1,1,0,0,2.591,-1.511,1.277,-2.785,0,0,0,0,0,0,0,0,0,0,0.786228,0.401149,0.808688,0.739484,0.241087,0.37418,0.290331,0.328368,3.138696,0.825437,0.57327,0,2.127095,0.20002,0,0.261327,1.026098,1.476004,1.289482,-0.25,0,0,0,1,-1,0.471454,0.383021,0.532065,0.470961
0.468581,0.146,0,0,0,0,0,0,1.973,-0.51,1.534,-1.051,0,0,0,0,0,0,0,0,0,0,0.688926,0.524408,0.431469,0.491664,0.594977,0.26208,0.358992,0.572297,2.016048,1.447246,0.349751,0.480973,0.272367,0.202754,0.213647,0.77065,0.51734,0,0.181548,0,0,0,0,1,-1,0.387252,0.375226,0.468972,0.524445
0.294436,0.271,1,0,1,0,3,0,4.12,-0.803,7.136,-1.234,0,1,0,0,0,0,0,0,0,0,0.80699,1.028472,0.609395,0.7753,1.153986,0.343738,0.478815,1.000522,2.722181,2.610039,0.295808,0.70132,0.713059,1.251182,4.116458,2.713943,0.95905,0,1.347917,-0.061301,0,0,0,3,-1,0.450331,0.34507,0.544227,0.354613
0.432579,0.75,3,1,1,1,1,-2,1.622,-2.837,8.585,-0.244,0,2,0,0,1,1,1,0,1,1,0.497603,0.722733,0.441366,0.545567,0.438038,0.213239,0.29817,0.491563,2.115652,1.451053,0.399138,0.552099,0,0.300035,2.870953,5.159345,0.221194,0,2.4546,-0.822917,0,0,0,2,-3,0.420041,0.538223,0.639563,0.448077
0.712296,0.708,0,1,0,0,0,0,0.868,-5.112,1.197,-6.124,0,0,0,0,0,0,0,0,0,0,0.785846,0.971092,0.530382,0.699108,0.851593,0.500756,0.632777,0.962062,3.847328,2.571068,0.327233,0.194061,0.103802,0.479482,0.328128,2.335103,1.769923,0.942219,0.816654,-1.530655,0,0,1,1,-4,0.503586,0.621148,0.288685,0.72953
0.46221,0.604,2,0,1,0,3,0,1.943,-3.967,1.287,-9.24,0,0,0,0,0,0,0,1,0,0,0.810627,0.858378,0.631283,0.686221,0.838477,0.371985,0.608461,1.776721,2.780539,2.788191,0.76837,0,1.199715,1.614275,0.124434,0.696817,0.340377,2.471776,1.018092,-0.021635,0,0,2,2,-4,0.528987,0.456358,0.423264,0.473477
0.474609,0.583,1,1,1,1,1,-2,0.861,-1.622,1.262,-0.68,0,1,0,0,1,0,0,1,0,1,0.257042,0.13883,0.354395,0.27126,0.100291,0.097933,0.069576,0.129441,1.130939,0.351369,0,0,0,0,0,0,0.830496,0.035886,0.073864,-0.354167,0,0,0,3,-1,0.458913,0.532832,0.426563,0.473649
0.672865,0.812,0,1,0,0,0,-2,0.668,-5.226,0.645,-2.608,0,0,0,0,0,1,0,1,1,0,0.711531,0.187084,0.673357,0.545631,0.131028,0.446068,0.205929,0.113555,2.348069,0.30519,1.21508,0,0.516655,0,0,0,0.265314,0.0047,0.166667,-0.354167,0,0,1,1,-2,0.473049,0.668735,0.379402,0.728025
0.315778,0.333,3,2,3,2,4,-2,5.27,-3.55,4.592,-3.84,1,2,1,0,1,0,0,0,2,1,0.841636,1.26796,0.695849,0.872075,0.90216,0.555123,0.58759,1.582517,3.645646,3.752557,1.460607,3.496503,0.491806,1.907204,1.109436,0.469383,1.885659,0.048014,0.38942,-1.304647,0,0,0,2,-1,0.563235,0.417325,0.27206,0.437314
0.499847,0.562,0,0,0,0,0,0,2.015,-1.882,2.748,-5.614,0,0,0,0,0,0,0,0,0,1,0.511396,0.850741,0.338025,0.508461,0.637838,0.314774,0.332112,0.85719,1.967398,2.205079,0.988436,1.11089,0.279731,6.609094,2.55328,1.1129,0.008993,1.07969,0.516419,0,0,0,0,2,-4,0.388724,0.364881,0.519918,0.476486
0.68855,0.805,0,0,0,0,0,0,1.603,-5.072,1.399,-4.604,0,0,1,0,0,0,0,0,1,0,0.59683,0.129192,0.614874,0.344889,0.087443,0.641429,0.077028,0.390382,1.634843,0.351318,0.513625,1.747033,0.557018,0,0,2.21694,0.210314,0,0.2875,0,0,0,0,1,-4,0.419869,0.389771,0.323882,0.726093
0.508243,0.354,0,0,0,0,0,0,1.603,-0.073,1.399,-0.474,0,0,1,0,0,0,0,0,1,0,0.224907,0.120431,0.08232,0.108085,0.086905,0.055606,0.066963,0.388449,0.657655,0.348961,0.513625,1.747033,0.557018,0,0,0,0.210314,0,0.2875,0,0,0,0,1,-1,0.32861,0.379452,0.477686,0.601728
0.47832,0.396,0,0,0,1,0,-4,1.107,-5.828,2.075,-3.956,0,0,0,0,0,0,0,0,2,0,0.774875,0.455633,0.454457,0.621374,0.289457,0.355724,0.259931,0.540673,2.933954,0.998366,0.865181,0.006121,1.567169,0.342516,0.987461,1.876406,0.944553,0,0.181746,-0.53125,0,0,1,2,-1,0.428656,0.407752,0.298988,0.49908
0.689816,0.604,0,0,0,0,0,0,0.532,-3.707,0.448,-3.084,0,0,0,0,0,0,0,0,0,0,0.269358,0.238024,0.291805,0.233259,0.168922,0.156754,0.110639,0.160412,1.63719,0.513332,0.929787,0,0.068612,0.154541,0,2.217454,0.755897,0.332099,0.292152,-0.173656,0,0,1,1,-4,0.42195,0.57276,0.400952,0.722402
0.432585,0.72,2,1,1,2,4,-4,2.887,-5.516,1.159,-5.055,0,0,0,0,1,0,0,1,0,1,1.387505,0.914365,0.970219,1.155295,1.046068,1.83502,0.776665,1.274246,4.117653,2.823131,0.45866,0.351298,0.325074,0.063325,0.582687,2.805236,0.643723,0.575941,2.092172,-0.667468,0,0,0,2,-4,0.398776,0.220701,0.781696,0.31837
0.658842,0.729,5,1,3,2,11,-2,7.049,-9.225,0.924,-15.312,1,0,0,0,1,1,0,0,1,3,1.32935,0.828329,1.449199,1.165844,0.649568,1.309325,0.515514,1.069292,5.390651,2.458812,1.045543,0.501459,3.907555,1.204944,0.210289,3.761188,0.841943,0.646054,2.15882,-1.262649,0,0,1,3,-4,0.614948,0.512314,0.415399,0.655299
0.354834,0.604,5,1,3,2,11,-2,7.049,-4.226,0.924,-11.182,1,0,0,0,1,1,0,0,1,3,0.957427,0.819568,0.916646,0.92904,0.64903,0.723502,0.505449,1.067359,4.413463,2.456455,1.045543,0.501459,3.907555,1.204944,0.210289,1.544248,0.841943,0.646054,2.15882,-1.262649,0,0,1,3,-1,0.588983,0.372224,0.542538,0.368724
0.463867,0.25,1,1,0,2,1,-2,4.359,-3.718,5.183,-5.193,0,0,0,1,0,1,0,0,1,1,1.855994,1.420728,0.996378,1.143013,1.136074,0.777375,0.8107,1.652737,5.344522,3.320479,2.225495,0.802488,1.45662,1.155509,1.012922,0.975141,1.061806,0.133754,1.356725,-0.364583,0,0,0,2,-3,0.46604,0.445829,0.457336,0.574786
0.715819,0.658,0,2,0,1,0,-1,1.177,-6.422,2.746,-5.748,0,0,0,0,0,0,0,1,0,0,0.819416,0.397426,0.876145,0.653964,0.424962,0.750159,0.254083,0.65852,2.284414,1.42446,0,0.820412,0.376062,0,0.129763,3.106027,0.00592,0.204221,0.383333,0,0,0,0,1,-4,0.493002,0.497595,0.24554,0.703689
0.450115,0.375,0,2,0,1,0,-1,1.177,-1.423,2.746,-1.618,0,0,0,0,0,0,0,1,0,0,0.447493,0.388665,0.343591,0.41716,0.424424,0.164336,0.244018,0.656587,1.307226,1.422102,0,0.820412,0.376062,0,0.129763,0.889087,0.00592,0.204221,0.383333,0,0,0,0,1,-1,0.369543,0.407056,0.257867,0.474425
0.393898,0.114,0,0,0,0,0,0,1.735,-0.15,3.478,-1.177,0,0,0,0,0,0,0,0,0,0,0.910283,0.641923,0.738523,0.802257,0.841796,0.336062,0.365706,1.035651,3.210317,2.790406,0,0.163024,0.021565,0.069023,0,0.13491,0.443798,0.315773,0.25,-0.0625,0,0,0,1,-1,0.405816,0.362882,0.486283,0.414518
0.455655,0.604,2,2,1,2,1,-5,4.49,-6.946,4.929,-5.078,1,1,1,1,0,2,1,0,2,0,1.301993,0.830439,1.164126,1.065134,0.830329,0.761517,0.643905,1.380444,5.327104,2.407411,0.047555,0.343564,0.176184,0,1.251241,3.22999,2.343004,0.491903,2.160218,-2.717996,0,0,1,1,-3,0.472135,0.451793,0.450006,0.479054
0.533493,0.66,0,2,0,2,0,-3,0.928,-3.47,0.141,-3.688,1,0,1,1,0,1,0,0,1,0,0.859895,0.773539,0.623319,0.681252,0.638547,0.50991,0.552972,0.939727,3.185527,2.024367,2.00871,0,0.220204,0.156123,0,0,0.203503,0,0.726506,-0.729167,0,0,1,2,-1,0.459691,0.490488,0.616225,0.590453
0.388943,0.479,1,5,0,3,2,-6,1.588,-4.666,2.618,-3.875,1,1,0,1,1,1,1,1,2,1,1.751087,1.446039,1.081514,1.40807,0.535442,0.929434,0.524989,0.75545,5.637123,2.009259,1.200615,1.545573,0.271314,2.272117,0,0.892664,0.584114,0,0.475298,-1.116838,0,0,0,3,-3,0.539272,0.407851,0.450474,0.421626
0.378958,0.438,1,1,0,1,1,-2,1.646,-2.605,1.415,-0.774,0,0,0,0,0,1,0,0,1,0,0.459666,0.376263,0.281361,0.3293,0.513336,0.164732,0.336232,0.807266,1.753188,1.768631,0.020153,0.163024,0.075638,0,0.258331,1.527435,0.194079,0.267611,0.15,-0.395833,0,0,0,1,-1,0.410588,0.314443,0.501524,0.388308
0.331106,0.146,2,1,2,1,0,0,2.428,-4.075,6.501,-1.951,1,1,0,0,0,1,0,0,0,0,0.796607,0.634436,0.506829,0.677086,0.498078,0.532034,0.312284,0.754032,3.440492,2.205888,0.669632,1.503962,0.262521,1.658121,0.816128,3.314104,0.750111,0,0.102961,-1.492262,0,0,1,1,-1,0.473473,0.365635,0.535016,0.396588
0.613698,0.771,2,1,0,1,1,-2,3.041,-8.856,1.83,-5.52,0,0,0,0,0,1,0,0,1,0,0.742231,0.778997,0.69073,0.887069,1.019241,0.748206,0.435621,1.253043,3.752242,2.916931,0.496533,0.188477,1.105974,0.694116,0.776531,3.444291,0.838938,0.740202,0.347917,-1.724405,0,0,1,1,-3,0.467663,0.559409,0.404422,0.650817
0.372518,0.396,1,1,1,1,0,0,3.028,-0.914,1.555,-3.741,0,1,0,1,0,1,0,1,1,0,0.657565,0.776706,0.711492,0.79292,0.536781,0.269866,0.48728,0.738228,2.622216,1.60705,0.482443,1.879237,0,2.119074,0.781989,0.190973,1.042465,0.134473,1.105556,-0.322917,0,0,0,1,-1,0.465248,0.482253,0.357256,0.386985
0.720536,0.562,0,2,0,2,3,-4,1.924,-8.51,0.241,-8.889,1,1,1,1,0,1,0,0,1,0,1.38112,0.952126,0.982199,0.98354,0.615991,1.119544,0.545016,0.813147,6.491984,2.017084,0.689438,0.26838,0.550212,0.439642,0.659451,0.398121,0.756467,0,0.461292,-2.305114,0,0,0,2,-4,0.411835,0.527595,0.417115,0.707369
0.76672,0.75,2,1,0,2,1,-6,3.077,-1.699,3.585,-16.026,0,0,0,2,0,2,0,0,2,1,0.638819,0.620021,0.803031,0.771868,0.423665,0.266656,0.328209,0.867284,2.780845,1.792414,0.918461,0.214607,2.227323,5.015078,2.611458,2.0961,0,1.901686,0.386806,-0.501637,0,0,0,2,-4,0.497746,0.744343,0.319624,0.794623
0.643802,0.583,2,1,0,2,1,-6,3.077,-1.699,3.585,-13.414,0,0,0,2,0,2,0,0,2,1,0.638819,0.620021,0.803031,0.771868,0.423665,0.266656,0.328209,0.867284,2.780845,1.792414,0.918461,0.214607,2.227323,3.546055,2.611458,1.399283,0,1.901686,0.386806,-0.501637,0,0,0,2,-4,0.494862,0.670288,0.303959,0.661813
0.406047,0.619,4,2,1,2,7,-6,3.301,-7.987,3.626,-4.557,1,1,0,2,1,2,0,1,3,2,1.291008,1.376389,1.011477,1.128239,1.40377,0.593328,0.823749,1.381235,5.048543,3.293643,0.009054,1.255946,0.447434,0.780817,1.421709,3.721011,1.00995,0.693015,2.5386,-1.109028,0,0,1,3,-3,0.385022,0.400886,0.337895,0.51728
0.373237,0.25,0,0,0,0,0,0,0.494,-0.442,1.179,-2.147,0,0,0,0,0,0,0,0,0,0,0.292936,0.181663,0.280835,0.226193,0.048262,0.095211,0.080082,0.246154,0.97239,0.252835,0.809186,0,0.305084,0.138215,0,0,0,0.096614,0,-0.095833,0,0,0,1,-2,0.371968,0.308132,0.449256,0.359123
0.592429,0.667,0,2,0,2,0,-2,3.12,-10.391,2.215,-9.283,0,0,1,1,0,1,0,2,1,3,1.872646,1.317593,1.717201,1.731714,0.719075,1.125213,0.996515,1.286097,8.166894,2.764657,0.984857,1.041504,2.156561,0.157791,0.681741,0.126496,1.444478,0.625337,1.363732,-1.626488,0,0,1,1,-5,0.458922,0.521319,0.509152,0.51885
0.372664,0.25,1,0,1,0,2,-4,3.23,-3.155,3.582,-3.925,0,0,0,1,0,1,0,0,1,1,1.590628,0.376443,1.481842,1.254477,0.333715,0.626257,0.292461,0.705912,3.833354,1.340408,0.613248,1.099443,1.342653,0.102087,1.484502,0.456994,1.917077,0,1.577083,-0.041667,0,0,0,2,-4,0.515239,0.381738,0.531452,0.382692
0.430442,0.625,2,2,3,1,7,-2,3.994,-5.548,4.328,-3.118,0,4,1,0,1,1,0,0,1,3,1.105095,1.023159,0.720737,0.791128,1.443468,0.442337,0.474195,1.082215,3.140715,2.535544,1.445799,1.737244,1.679152,2.533485,1.439605,2.595637,1.796263,0.221549,2.336905,-1.3625,0,0,0,4,-4,0.418196,0.3794,0.617573,0.509839
0.74355,0.771,0,1,1,1,0,-3,2.523,-4.947,2.927,-4.917,1,1,1,0,0,0,0,0,1,1,1.29314,0.736904,0.811435,1.01992,0.714605,1.388551,0.606411,0.675343,3.576354,2.353633,0.153427,1.02379,0.161642,0.531305,0.102829,1.71588,0.838837,0.218207,2.291667,-0.916667,0,0,0,1,-5,0.468012,0.446618,0.423611,0.688728
0.483924,0.479,0,1,1,1,2,-2,2.422,-3.367,7.195,-0.285,0,0,0,0,1,1,0,1,1,1,0.468465,0.435229,0.271481,0.419476,0.428144,0.190176,0.21317,0.464533,1.570764,1.283382,0.114165,0,0.423939,0,2.375236,2.890193,2.056488,0,0.241543,-0.583333,0,0,0,2,-1,0.456411,0.431338,0.495739,0.53044
0.467763,0.438,0,3,0,1,0,0,0,-2.112,0.815,-0.649,0,0,0,0,0,1,0,0,0,0,0.124194,0.179856,0.040265,0.070734,0.108088,0.032216,0.108731,0.042574,0.403947,0.180415,0.164112,0.217158,0.025014,0.435622,0,0.81234,0,0,0.519041,-0.755655,0,0,1,1,-1,0.319186,0.40423,0.364244,0.492795
0.65628,0.583,0,1,0,1,0,-1,0.986,-2.837,2.241,-1.892,0,0,0,1,1,1,0,1,1,1,0.501488,0.297998,0.424618,0.409123,0.242485,0.162947,0.175761,0.381704,1.99321,1.003547,0.494137,0.854866,0.565696,0,0.213647,2.946739,0.316548,0,0.223214,-0.260417,0,0,0,1,-4,0.438104,0.537241,0.343727,0.71321
0.803775,0.793,0,0,0,0,1,0,0,-0.94,0.142,-4.999,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396353,0.411465,2.428393,0,0,0,-0.05,0,0,0,1,-3,0.411878,0.62919,0.57338,0.839351
0.354666,0.542,0,2,2,1,5,-2,5.874,-2.588,11.156,-7.031,0,0,1,1,1,1,0,0,1,1,0.793893,0.679455,0.538352,0.703777,0.6678,0.294932,0.405979,1.68392,3.128638,3.571222,0.029473,4.200239,0,0.489176,0.387954,0.329125,0.839314,1.759645,1.399107,-0.696528,0,0,0,3,-1,0.454595,0.397751,0.262782,0.507612
0.404727,0.458,1,1,0,1,4,-5,2.696,-4.364,2.996,-2.717,0,0,0,0,1,1,0,1,1,1,1.339646,0.562024,1.562309,1.463242,0.465963,0.99826,0.442356,0.900452,5.10866,1.675834,1.148496,0.151824,0.620791,0,2.162886,2.818111,0.568268,0.685686,0.417857,-1.083333,0,0,1,2,-1,0.489632,0.477836,0.448804,0.444303
