@relation 'anger_test-weka.filters.unsupervised.attribute.Remove-R1,3-weka.filters.AllFilter-weka.filters.unsupervised.attribute.TweetToLexiconFeatureVector-F-D-R-A-T-L-N-P-J-H-Q-red-stan-stemmerweka.core.stemmers.NullStemmer-stopwords-handlerweka.core.stopwords.Null-I1-U-tokenizerweka.core.tokenizers.TweetNLPTokenizer-weka.filters.unsupervised.attribute.TweetToSentiStrengthFeatureVector-L/home/prachuryya/wekafiles/packages/AffectiveTweets/lexicons/SentiStrength/english-red-stan-stemmerweka.core.stemmers.NullStemmer-stopwords-handlerweka.core.stopwords.Null-I1-U-tokenizerweka.core.tokenizers.TweetNLPTokenizer-weka.filters.MultiFilter-Fweka.filters.AllFilter-Fweka.filters.unsupervised.attribute.TweetToLexiconFeatureVector -F -D -R -A -T -L -N -P -J -H -Q -red -stan -stemmer weka.core.stemmers.NullStemmer -stopwords-handler \"weka.core.stopwords.Null \" -I 1 -U -tokenizer \"weka.core.tokenizers.TweetNLPTokenizer \"-Fweka.filters.unsupervised.attribute.TweetToSentiStrengthFeatureVector -L /home/prachuryya/wekafiles/packages/AffectiveTweets/lexicons/SentiStrength/english -red -stan -stemmer weka.core.stemmers.NullStemmer -stopwords-handler \"weka.core.stopwords.Null \" -I 1 -U -tokenizer \"weka.core.tokenizers.TweetNLPTokenizer \"-weka.filters.unsupervised.attribute.Remove-R1_predicted'

@attribute predictedscore numeric
@attribute score numeric
@attribute mpqa-posCount numeric
@attribute mpqa-negCount numeric
@attribute BingLiu-posCount numeric
@attribute BingLiu-negCount numeric
@attribute AFINN-posScore numeric
@attribute AFINN-negScore numeric
@attribute S140-posScore numeric
@attribute S140-negScore numeric
@attribute NRC-Hash-Sent-posScore numeric
@attribute NRC-Hash-Sent-negScore numeric
@attribute NRC-10-anger numeric
@attribute NRC-10-anticipation numeric
@attribute NRC-10-disgust numeric
@attribute NRC-10-fear numeric
@attribute NRC-10-joy numeric
@attribute NRC-10-sadness numeric
@attribute NRC-10-surprise numeric
@attribute NRC-10-trust numeric
@attribute NRC-10-negative numeric
@attribute NRC-10-positive numeric
@attribute NRC-10-Expanded-anger numeric
@attribute NRC-10-Expanded-anticipation numeric
@attribute NRC-10-Expanded-disgust numeric
@attribute NRC-10-Expanded-fear numeric
@attribute NRC-10-Expanded-joy numeric
@attribute NRC-10-Expanded-sadness numeric
@attribute NRC-10-Expanded-surprise numeric
@attribute NRC-10-Expanded-trust numeric
@attribute NRC-10-Expanded-negative numeric
@attribute NRC-10-Expanded-positive numeric
@attribute NRC-Hash-Emo-anger numeric
@attribute NRC-Hash-Emo-anticipation numeric
@attribute NRC-Hash-Emo-disgust numeric
@attribute NRC-Hash-Emo-fear numeric
@attribute NRC-Hash-Emo-joy numeric
@attribute NRC-Hash-Emo-sadness numeric
@attribute NRC-Hash-Emo-surprise numeric
@attribute NRC-Hash-Emo-trust numeric
@attribute SentiWordnet-posScore numeric
@attribute SentiWordnet-negScore numeric
@attribute Emoticons-posScore numeric
@attribute Emoticons-negScore numeric
@attribute Negation-negationCount numeric
@attribute SentiStrength-posScore numeric
@attribute SentiStrength-negScore numeric
@attribute anger_cnn numeric
@attribute fear_cnn numeric
@attribute joy_cnn numeric
@attribute sadness_cnn numeric

@data
0.538509,0.688,2,4,2,3,3,-8,5.583,-6.474,2.338,-13.904,2,0,2,1,0,1,0,1,4,1,1.281336,1.027386,0.834918,1.077759,0.787741,0.456662,0.764815,1.534305,4.732842,2.811065,2.417358,3.523837,1.579341,0.099539,0.124434,0.072921,0.734939,2.269877,1.620626,-4.000193,0,0,0,3,-3,0.519494,0.564182,0.400555,0.445838
0.551811,0.417,1,0,1,0,4,-2,3.602,-1.88,3.208,-5.687,1,0,0,0,0,1,0,0,1,0,1.008304,0.930875,0.739157,0.82678,1.186149,0.486031,0.562554,1.304121,3.917101,3.07109,0.62445,0.133573,1.367938,0.170655,1.332376,0.381659,0.555089,1.025876,0.458333,-0.470833,0,0,0,3,-3,0.56741,0.349944,0.544295,0.492279
0.478758,0.653,1,2,1,2,0,-5,4.03,-3.294,2.747,-3.884,2,1,2,1,1,1,2,3,2,1,0.697935,0.480481,0.515426,0.517082,0.426963,0.304998,0.333796,0.84861,2.476475,1.809312,0.671338,0.585123,2.022432,0.604311,0.293698,0.150833,0.901204,0.506453,0.20882,-1.24256,0,0,1,1,-3,0.467496,0.573817,0.214269,0.540635
0.44035,0.354,1,0,0,1,0,-2,1.813,-5.237,1.618,-3.353,0,0,0,0,0,1,0,0,1,0,1.156769,1.06071,0.793437,1.248086,0.767983,1.0785,0.666514,1.10566,4.528031,1.849091,0.976955,1.15887,0.408802,1.568873,1.769619,2.168439,0.594974,0.635951,1.115066,-0.4,0,0,0,1,-4,0.421515,0.620357,0.549018,0.637851
0.473814,0.667,1,1,0,1,1,-3,0.849,-2.394,0.348,-1.474,1,0,1,0,0,0,0,0,1,1,0.683093,0.507058,0.431222,0.493096,0.340113,0.352622,0.296757,0.52955,2.246458,1.073404,1.585081,0,1.36693,0.492405,0.206512,0.118897,0.307568,0,0.139583,-0.260417,0,0,0,1,-4,0.414914,0.548772,0.294791,0.523555
0.459116,0.625,1,1,0,1,0,-5,3.771,-2.027,2.883,-6.318,2,1,2,0,0,1,0,0,3,1,0.692173,0.578761,0.648027,0.726614,0.444571,0.352943,0.227649,0.668925,3.019658,2.249439,2.302972,0.616557,1.965886,0.12306,0,0.521897,0.836646,0.708126,0.532738,-0.510417,0,0,0,1,-4,0.422229,0.455832,0.346292,0.468549
0.407601,0.312,2,3,2,3,4,-6,1.924,-3.568,4.955,-5.565,2,0,1,1,0,1,0,0,2,0,1.335399,0.659163,0.776726,1.137061,0.783352,1.039669,0.308223,1.728939,3.164717,3.257507,0.384579,0,0.700458,0,1.014102,0.999243,0.792105,5.037986,0.338907,-1.020719,0,0,0,1,-3,0.373616,0.45098,0.486524,0.450896
0.710624,0.771,1,0,0,1,0,-4,1.458,-2.689,1.351,-6.452,0,0,0,0,0,0,0,0,0,0,1.268004,0.504658,0.97417,1.015111,0.419126,0.590314,0.361155,0.631832,3.519729,1.312149,3.078613,0,0.927079,0.156123,0,0.580779,0.62387,0.166457,0.125,-0.479647,0,0,1,1,-4,0.732693,0.453503,0.324055,0.519439
0.608293,0.75,1,0,0,1,0,-4,1.458,-2.689,1.351,-4.366,0,0,0,0,0,0,0,0,0,0,1.268004,0.504658,0.97417,1.015111,0.419126,0.590314,0.361155,0.631832,3.519729,1.312149,1.712211,0,0.927079,0.156123,0,0.580779,0.62387,0.166457,0.125,-0.479647,0,0,1,1,-3,0.645277,0.284717,0.238827,0.387388
0.487167,0.75,0,1,0,1,0,0,0.336,-1.456,2.781,-0.007,1,1,1,0,0,1,0,1,1,1,0.286158,0.204057,0.144292,0.18311,0.163206,0.098881,0.112782,0.248047,0.759815,0.490532,1.295605,0,0.053915,0,0.31898,0.072825,0.389223,0.02654,1.054018,-0.486607,0,0,0,1,-3,0.470481,0.512068,0.301542,0.546932
0.605407,0.625,2,2,1,1,3,-3,1.932,-3.126,1.349,-10.039,1,2,0,1,2,1,1,2,2,2,1.906851,0.519392,1.064655,1.713314,0.281166,0.928418,0.37326,0.571304,4.763452,0.845375,0.80995,2.429327,1.705496,0.151895,0.344825,0.770055,1.645324,0,2.636335,-1.116463,0,0,0,2,-2,0.724471,0.58274,0.167895,0.438333
0.426973,0.271,0,1,0,1,4,0,2.443,-1.737,1.028,-2.279,0,0,0,0,0,1,0,0,1,0,0.779955,0.571116,1.095997,0.766278,0.843156,0.333379,0.374496,0.688945,3.051675,1.782536,0.444098,0.251531,1.422386,0.371377,0.964311,0.228712,0.239437,0.686545,0,-1.395833,0,0,0,4,-1,0.46688,0.444272,0.603687,0.300063
0.532532,0.729,0,1,0,2,0,-2,1.83,-2.92,1.427,-5.656,0,0,1,0,0,0,0,0,1,0,0.726323,0.650088,0.707274,0.628092,0.463508,0.426459,0.549343,0.467758,2.879914,1.301334,1.270983,1.112823,2.144827,1.887665,0,0,0.565569,0.00966,0.454303,-0.375,0,0,0,2,-1,0.534848,0.409969,0.274683,0.547512
0.617821,0.667,1,4,0,4,0,-8,4.043,-6.545,5.005,-6.365,2,0,2,1,0,0,0,0,3,1,1.680307,1.154477,1.660031,1.270911,1.063929,1.043176,0.521216,1.676665,4.628756,4.071817,3.521204,0.572241,1.217871,1.122154,0.549172,0.598363,1.169501,0.499894,0.1125,-0.833333,0,0,0,2,-5,0.590808,0.461524,0.340487,0.354088
0.453024,0.354,0,3,0,2,2,-3,2.435,-2.884,1.915,-2.21,0,1,0,2,0,1,0,0,2,1,0.64517,0.761861,0.460624,0.679068,0.540274,0.453907,0.330551,0.825325,3.144088,1.843901,0.158147,1.101005,0,2.161537,0.919347,0.106862,0.302078,1.931105,0.4375,-1.602429,0,0,2,1,-4,0.446105,0.538373,0.285747,0.455313
0.625131,0.833,0,1,0,0,0,-1,3.7,-1.707,0.208,-6.941,1,1,0,1,1,0,0,1,1,2,0.60389,0.819572,0.584813,0.522215,0.916914,0.236469,0.491659,0.881255,2.544303,2.442277,2.640592,0,2.739628,0.463005,0,0.12488,0.311126,0.56305,0.507428,-0.375,0,0,0,2,-4,0.595944,0.642164,0.238392,0.567272
0.401629,0.542,0,1,0,0,0,-1,1.316,-2.154,1.594,-2.081,0,0,0,0,1,1,1,1,1,1,0.60282,0.71819,0.562731,0.576372,0.525225,0.281831,0.505153,0.681417,2.649087,1.529242,0.446126,0,0.054813,0.178375,0.254891,0.202662,0.320717,0.035886,0.149136,-0.857678,0,0,0,1,-3,0.391733,0.513082,0.407163,0.42895
0.483869,0.604,0,0,0,0,0,-3,3.348,-1.376,0.71,-4.174,1,0,0,0,0,1,0,0,1,0,0.266334,0.34058,0.271954,0.236783,0.328134,0.175775,0.168964,0.495044,1.287012,1.424856,0.884074,0.141125,0.86894,0.115061,0,0.448064,0.062965,0.728869,0,-0.246244,0,0,0,1,-3,0.49291,0.418259,0.36206,0.4392
0.504084,0.479,0,0,0,0,0,-3,3.348,-1.376,0.71,-5.081,1,0,0,0,0,1,0,0,1,0,0.266334,0.34058,0.271954,0.236783,0.328134,0.175775,0.168964,0.495044,1.287012,1.424856,0.884074,0.141125,0.86894,0.115061,0,0.448064,0.062965,0.728869,0,-0.246244,0,0,0,1,-3,0.496124,0.507503,0.331602,0.477248
0.305744,0.458,0,1,0,1,0,-1,0.733,-0.363,0.722,-1.699,0,0,0,0,0,0,0,0,0,0,0.326791,0.341665,0.108889,0.202778,0.315772,0.091733,0.137043,0.297531,0.873092,0.745883,0.004601,0,0.860754,0.200199,0.355905,0.115931,0,0.669109,0,-0.416667,0,0,0,1,-1,0.358828,0.318045,0.46244,0.410934
0.55137,0.521,1,1,1,1,2,-4,2.769,-4.533,4.28,-2.498,2,2,2,0,1,0,1,1,2,2,1.067279,0.724441,1.282636,1.175273,0.484135,0.466219,0.366418,0.825234,4.220096,1.870404,2.640469,2.690966,0.813279,1.063173,1.731519,0,1.113288,0.640819,0.95416,-0.760417,0,0,0,2,-4,0.554732,0.345472,0.286357,0.659687
0.529226,0.562,2,2,0,2,1,-3,3.03,-5.647,3.773,-2.29,0,0,0,0,0,1,0,0,1,0,1.681242,1.432727,0.914752,1.331379,0.997832,0.823176,0.830928,1.097138,5.549551,2.674793,1.423956,1.059085,0.553357,1.165116,0.539043,0.968688,0.217814,0.166457,1.029315,-1.365526,0,0,1,2,-4,0.539681,0.465529,0.463476,0.473361
0.54,0.542,3,1,1,1,1,-3,4.583,-5.742,3.263,-2.746,1,0,1,0,0,1,0,0,1,0,0.995684,1.078201,0.618783,0.862431,0.874274,0.49613,0.486821,1.365793,3.370786,3.086525,0.622801,0.19991,1.532576,0.287179,0.607601,1.230585,1.371748,0.030402,1.220889,-1.429861,0,0,0,1,-4,0.55321,0.577324,0.416468,0.611757
0.468867,0.396,3,1,1,1,1,-3,4.583,-5.742,3.263,-2.746,1,0,1,0,0,1,0,0,1,0,0.995684,1.078201,0.618783,0.862431,0.874274,0.49613,0.486821,1.365793,3.370786,3.086525,0.622801,0.19991,1.532576,0.287179,0.607601,1.230585,1.371748,0.030402,1.220889,-1.429861,0,0,0,1,-4,0.47869,0.34042,0.39744,0.521703
0.449999,0.542,1,0,1,1,2,0,0.323,-3.183,2.945,-3.494,0,0,0,0,0,0,0,0,0,1,1.359747,0.532809,1.48279,1.277885,0.360797,0.618913,0.380947,0.560092,4.249581,1.179008,2.355891,0,0.934719,0.095761,0,0,0.165171,0,1.521709,-1.157292,0,0,1,2,-1,0.344474,0.447173,0.399548,0.47467
0.533135,0.438,1,0,1,1,2,0,0.323,-3.183,2.467,-3.494,0,0,0,0,0,0,0,0,0,1,1.359747,0.532809,1.48279,1.277885,0.360797,0.618913,0.380947,0.560092,4.249581,1.179008,2.355891,0,0.934719,0.095761,0,0,0.165171,0,1.521709,-1.157292,0,0,1,2,-1,0.501058,0.414469,0.370388,0.551915
0.512719,0.604,2,4,1,4,2,-8,3.8,-6.46,0.983,-12.244,2,0,1,1,0,1,0,0,2,1,2.628966,1.072251,2.096871,2.321803,0.790775,1.598973,0.754349,1.249091,7.239529,2.105957,2.179464,0.195002,5.602775,0.292066,0.069794,0.964245,0.33465,1.033289,1.414047,-2.476488,0,0,1,2,-3,0.426649,0.395081,0.345743,0.485022
0.307286,0.188,1,0,0,0,1,0,1.488,-0.171,1.546,0,0,0,0,0,0,0,0,0,0,0,0.049831,0.090794,0.064481,0.051105,0.301795,0.047674,0.064666,0.125152,0.121477,0.607588,0.260751,0.381784,0,0.347037,0,0.374504,1.444604,0,0.125298,0,0,0,0,1,-1,0.320476,0.345386,0.57571,0.361644
0.299163,0.146,1,0,0,0,1,0,1.488,-0.171,1.546,0,0,0,0,0,0,0,0,0,0,0,0.049831,0.090794,0.064481,0.051105,0.301795,0.047674,0.064666,0.125152,0.121477,0.607588,0.260751,0.381784,0,0.347037,0,0.374504,1.444604,0,0.125298,0,0,0,0,1,-1,0.285521,0.303655,0.517716,0.435195
0.565122,0.583,1,1,0,1,1,-2,1.504,-4.389,1.037,-8.024,1,0,1,0,0,1,1,0,1,0,1.664931,1.159771,1.185026,1.394544,0.733841,0.802591,0.741632,1.330589,6.073118,2.550792,0.875517,0.783593,2.937413,0.03244,0,0.366619,0.431447,0.151293,0.96549,-0.46875,0,0,1,1,-3,0.548023,0.402912,0.220854,0.563367
0.506309,0.625,1,0,0,0,0,-1,1.184,-1.599,2.095,-4.23,0,0,0,0,0,0,0,0,0,0,0.649548,0.896146,0.333808,0.576704,0.489026,0.34844,0.342241,0.541943,2.617806,1.262309,2.027199,0.6854,0.124217,1.606704,0.115879,1.016349,0.838882,0.519566,0.189719,-0.160827,0,0,0,1,-4,0.479581,0.723139,0.471265,0.519429
0.449701,0.479,0,3,0,2,0,0,0.02,-3.078,1.224,-2.645,0,0,1,0,0,0,0,0,1,0,0.422122,0.342078,0.185103,0.275753,0.281406,0.288225,0.205824,0.625416,1.239374,1.223104,1.970392,0,1.646468,1.306801,0,0.141141,0.316975,0,0,-1.363988,0,0,1,1,-1,0.381823,0.49919,0.548776,0.434294
0.684749,0.676,1,1,1,0,2,0,1.388,-1.991,0.966,-7.006,0,0,0,0,0,0,0,0,0,0,1.081025,0.766493,0.949011,0.850201,0.690961,0.541946,0.401293,0.638136,3.769041,2.169032,3.494092,0.043601,0.768055,0.232516,0.368293,0,1.203061,0.086563,2.527083,-1.188447,0,0,1,2,-4,0.651803,0.691988,0.406355,0.753547
0.510538,0.75,2,0,1,0,3,0,2.85,-2.481,9.49,-13.751,0,2,0,1,2,0,1,2,0,3,1.147525,1.073806,0.917369,0.897195,0.916897,0.544888,0.681502,0.975832,3.976312,2.737674,2.329343,1.109537,1.974429,2.562018,0.51661,0,0.342598,2.622438,0.907589,-0.3125,0,0,1,3,-4,0.529949,0.479075,0.353326,0.435325
0.402214,0.458,0,1,0,1,3,-1,2.972,-1.719,1.927,-2.444,1,0,1,1,0,0,0,0,1,1,0.899954,0.760315,0.832765,0.70817,0.587859,0.383078,0.36574,1.179295,2.820637,1.970869,1.490784,1.877585,0.071832,0.439304,0.516026,0.206095,1.385571,0.680765,0.420536,-1.1875,0,0,1,2,-5,0.37305,0.233016,0.642824,0.335042
0.663918,0.75,1,1,0,1,0,-3,0.394,-1.266,0.064,-3.682,1,0,1,1,0,1,0,0,1,0,0.29751,0.279103,0.213081,0.223412,0.213727,0.117743,0.172698,0.223076,0.950052,0.427409,2.495198,0,0.075756,0,0,0,0.00592,0,0.915774,-0.016667,0,0,0,1,-4,0.602914,0.578454,0.472089,0.696039
0.492878,0.729,1,1,0,1,0,-3,0.394,-1.266,0.064,-0.926,1,0,1,1,0,1,0,0,1,0,0.29751,0.279103,0.213081,0.223412,0.213727,0.117743,0.172698,0.223076,0.950052,0.427409,1.068074,0,0.075756,0,0,0,0.00592,0,0.915774,-0.016667,0,0,0,1,-3,0.410733,0.49652,0.584234,0.570239
0.58895,0.458,1,1,1,1,2,-3,0.398,-1.217,0.72,-2.251,0,0,0,0,0,0,0,0,0,0,1.151063,0.304359,1.030132,0.983844,0.240086,0.695461,0.207838,0.28722,2.993449,0.815369,1.552297,0,0.835056,0,1.096405,0.417593,0,0.116762,0.852083,0,0,0,0,2,-3,0.614892,0.397991,0.394687,0.454606
0.676283,0.812,0,0,0,0,0,0,0.479,-1.835,0.343,-4.585,0,0,0,0,0,0,0,0,0,0,0.687934,0.39977,0.686146,0.580381,0.244649,0.435399,0.247342,0.434413,2.665874,0.870487,2.722997,0,0.839993,0,0,0,0.00592,0.207212,0.266369,-0.041667,0,-2,0,1,-4,0.605152,0.622283,0.334211,0.646494
0.442384,0.458,0,0,0,0,0,0,0.479,-1.835,0.343,-1.829,0,0,0,0,0,0,0,0,0,0,0.687934,0.39977,0.686146,0.580381,0.244649,0.435399,0.247342,0.434413,2.665874,0.870487,1.295872,0,0.839993,0,0,0,0.00592,0.207212,0.266369,-0.041667,0,-2,0,1,-1,0.399323,0.444871,0.36947,0.563342
0.555793,0.458,2,3,1,4,2,-7,2.784,-8.011,2.531,-5.916,3,1,2,3,0,4,0,0,4,0,1.546466,0.887026,1.840648,1.557123,0.503095,1.013765,0.514149,1.032025,5.434226,2.261484,2.084631,2.198553,3.167723,0.286402,0,0.648812,0.970908,1.26897,1.67472,-3.148512,0,0,0,2,-3,0.5061,0.588435,0.239785,0.613774
0.398125,0.685,2,1,2,1,0,-2,4.92,-2.418,3.688,-2.821,2,0,0,0,1,1,0,0,2,1,0.893842,0.715425,0.825491,0.897104,0.561477,0.613842,0.432115,0.824383,3.754195,1.911088,0.579236,0.817518,1.797217,0.157682,1.390935,0.505665,1.086706,1.798465,1.04256,-1.3375,0,0,1,2,-3,0.361898,0.684813,0.421214,0.519398
0.462469,0.354,1,1,1,1,2,-3,2.243,-1.222,0.567,-3.924,1,0,1,0,1,0,1,0,1,1,1.143344,0.312981,0.924911,0.64923,0.185325,0.326834,0.277452,0.463605,2.411787,0.851827,0.863395,0.723007,1.221727,0,0.761787,0,0.534423,0,0.1875,-0.364583,0,0,0,3,-3,0.49428,0.326355,0.531219,0.455027
0.646652,0.771,0,1,0,1,0,-1,1.479,-2.767,1.844,-5.556,0,0,0,0,1,0,0,0,1,0,0.883328,0.529338,0.436451,0.599178,0.440254,0.473019,0.388727,0.719454,2.691747,1.523459,2.284735,0.220347,0.273439,0.207428,0,0.170411,0.532766,0.166457,0.266369,-0.622917,0,0,0,2,-4,0.631061,0.617604,0.437795,0.593141
0.452958,0.625,0,1,0,1,0,-1,1.479,-2.767,1.844,-3.039,0,0,0,0,1,0,0,0,1,0,0.883328,0.529338,0.436451,0.599178,0.440254,0.473019,0.388727,0.719454,2.691747,1.523459,1.00897,0.220347,0.273439,0.207428,0,0.170411,0.532766,0.166457,0.266369,-0.622917,0,0,0,2,-1,0.440146,0.587671,0.36523,0.51929
0.321446,0.167,4,0,3,0,9,0,7.035,-0.916,3.771,-0.958,1,0,0,0,2,0,0,1,1,2,0.54951,1.103825,0.395284,0.420094,2.114669,0.796856,0.641871,1.471473,2.402883,3.421855,0.147774,0.340358,0.219165,0,2.65965,1.264882,0.531896,0.83013,1.910417,-0.354167,0,-3,0,3,-1,0.388087,0.154711,0.845921,0.394331
0.496331,0.354,0,1,0,1,0,0,0.147,-4.316,0.442,-3.026,0,1,1,0,0,1,0,0,1,0,0.535546,0.361995,0.248437,0.2884,0.296567,0.546176,0.201324,0.286176,2.069762,0.827055,0.071125,0.107336,1.631889,0.320719,0.305624,0.926171,0.690842,0.087666,0.090774,-0.220139,0,0,0,1,-1,0.481963,0.577507,0.26133,0.585738
0.455985,0.667,2,1,1,0,0,0,2.791,-1.887,1.409,-1.724,1,0,0,1,0,1,0,0,1,0,0.859926,0.883711,0.724009,1.169495,0.599719,0.637357,0.502968,0.525112,3.268273,1.752883,1.135543,0.264799,0.404439,0.14293,0,0.129995,0.14287,0.979728,0.134858,-0.692468,0,0,0,2,-2,0.470285,0.398449,0.271861,0.302954
0.43517,0.464,2,1,2,1,0,-3,1.729,-0.993,5.273,-0.98,0,1,0,0,1,0,0,1,0,2,0.536163,0.436881,0.461357,0.528237,0.352605,0.371722,0.234234,0.717412,2.162084,1.725207,0.017078,1.182467,0.665028,0.402208,0.560677,0.464603,0.974427,0.513985,0.879167,-1.09375,0,0,0,1,-2,0.442142,0.424388,0.490552,0.392876
0.399307,0.417,1,2,1,0,5,0,4.246,-1.991,2.547,-1.675,1,1,1,0,1,0,0,1,1,1,0.466728,0.479153,0.254284,0.36232,0.531134,0.167958,0.276585,0.587517,1.866004,1.432125,0.073887,0,1.077255,0.095018,0.4145,0,1.846662,1.021903,0.47128,-1.530357,0,0,0,2,-1,0.444041,0.284176,0.510172,0.338811
0.577635,0.521,0,3,0,3,3,-5,3.247,-7.145,0.983,-9.688,1,0,1,0,0,0,0,0,1,0,1.52461,0.918199,1.611318,1.334971,0.730502,1.551078,0.640033,0.986603,5.868825,2.593487,1.055562,1.734427,3.655869,0.063325,0,1.813951,0.548977,0.035886,1.118655,-1.385417,0,0,2,2,-4,0.572377,0.412031,0.328411,0.379869
0.565435,0.542,2,1,1,2,0,-8,3.37,-3.113,1.55,-4.298,2,0,2,0,0,0,0,0,2,0,0.706374,0.562936,0.600872,0.601334,0.356945,0.385221,0.413085,0.646835,2.680999,1.361748,1.104406,1.100832,1.140261,0.282157,1.832717,0.150833,0.088494,0.249683,1.020833,-1.532292,0,0,1,1,-3,0.626448,0.549892,0.317965,0.429616
0.497739,0.458,0,1,0,1,2,0,1.522,-1.359,0.705,-2.763,1,0,1,1,1,0,0,1,1,1,0.654966,0.573088,0.573677,0.551328,0.49544,0.228049,0.440887,0.723318,2.651705,1.880406,1.514912,0.466501,0.664275,0.053112,0,0,0.563139,0,0.312996,-0.322917,0,0,1,2,-4,0.50206,0.463688,0.381819,0.514897
0.458677,0.396,0,1,0,1,0,-3,0.495,-1.05,0,-1.625,1,0,0,0,0,0,0,0,1,0,0.272816,0.201652,0.349425,0.189574,0.151652,0.198182,0.135501,0.282593,1.204897,0.649822,1.433796,0.855719,0.184822,0.404905,0,0.150833,0.255621,0.304304,0,-0.733333,0,0,1,1,-4,0.3986,0.416946,0.413568,0.522068
0.379814,0.312,1,3,1,1,2,-1,5.623,-2.653,4.423,-1.989,1,1,0,0,1,0,0,1,1,1,1.230827,0.872596,0.679354,0.852658,0.467522,0.45091,0.328885,1.813113,3.381677,2.153238,1.795505,1.195251,0.649153,2.070872,1.7463,0.275222,0.782309,1.392579,0.210863,-0.59375,0,0,1,1,-1,0.379373,0.317771,0.208817,0.451638
0.475176,0.417,1,2,0,1,0,-3,0.02,-3.279,1.205,-0.922,0,0,0,0,0,0,0,0,0,0,0.871558,0.414596,0.452125,0.600992,0.143072,0.503883,0.144727,0.285744,2.109161,0.652304,1.436405,0,0.054813,0.329557,0.134972,0.104874,0.145152,0,0.389583,-0.0625,0,0,0,1,-3,0.396523,0.504837,0.455869,0.46662
0.437537,0.211,0,0,0,0,0,0,0.08,-0.704,2.714,0,0,0,0,0,0,0,0,0,0,0,0.076978,0.307877,0.022848,0.125709,0.234514,0.09732,0.09164,0.393423,0.238121,0.622219,1.026814,1.099734,0,0.549007,0.345204,0,0.05096,0,0.03125,0,0,0,0,1,-2,0.458781,0.345852,0.390072,0.538082
0.306482,0.188,0,0,0,0,0,0,0.08,-0.704,1.224,0,0,0,0,0,0,0,0,0,0,0,0.076978,0.307877,0.022848,0.125709,0.234514,0.09732,0.09164,0.393423,0.238121,0.622219,0.014634,1.099734,0,0.549007,0.345204,0,0.05096,0,0.03125,0,0,0,0,1,-1,0.294961,0.345241,0.34945,0.544299
0.517406,0.386,3,0,1,0,3,0,6.12,-0.984,1.638,-3.674,0,0,0,0,0,0,1,0,0,0,0.713169,1.095306,0.596862,0.616113,2.064518,0.238875,0.574655,1.370461,2.276192,3.519114,0.217276,0.305957,2.045113,0.069222,0.997001,0.640512,0.462252,1.251081,2.103274,-0.083333,0,0,0,2,-3,0.55142,0.306112,0.526495,0.607757
0.479992,0.479,1,3,1,2,2,-6,2.54,-3.57,0.691,-8.451,0,1,0,0,1,0,0,0,0,2,0.867433,0.679891,0.781067,0.747883,0.453984,0.544948,0.548361,0.640731,3.220909,2.04739,1.136041,0,0.705406,2.387027,0.229401,0.141141,2.457143,0,0.28659,-0.791667,0,0,1,1,-4,0.496535,0.471031,0.24466,0.511073
0.699839,0.792,0,0,0,1,0,-4,0.557,-0.952,0.131,-5.04,0,0,0,0,0,0,0,0,0,0,1.007478,0.231152,1.079941,0.655051,0.310016,0.426913,0.272832,0.291681,2.573472,0.787079,2.969949,0.220347,0.291379,0,0,0,0,0,0,-0.041667,0,0,0,1,-4,0.77536,0.500175,0.382128,0.563976
0.604203,0.792,0,0,0,1,0,-4,0.557,-0.952,0.131,-2.523,0,0,0,0,0,0,0,0,0,0,1.007478,0.231152,1.079941,0.655051,0.310016,0.426913,0.272832,0.291681,2.573472,0.787079,1.694184,0.220347,0.291379,0,0,0,0,0,0,-0.041667,0,0,0,1,-1,0.651337,0.412518,0.356894,0.451763
0.464068,0.438,1,1,1,1,2,-3,4.323,-2.566,3.09,-4.289,0,0,0,1,0,1,0,0,1,1,0.81392,0.663711,0.368248,0.496477,0.72464,0.327912,0.514275,1.093227,2.686902,2.395651,1.288557,1.791026,0.79092,0.627565,1.282441,0.12488,0.670871,0.166457,0.605357,-0.525167,0,0,0,2,-3,0.50454,0.60512,0.315115,0.425651
0.439126,0.255,1,1,1,1,2,-3,4.323,-2.566,3.09,-4.289,0,0,0,1,0,1,0,0,1,1,0.81392,0.663711,0.368248,0.496477,0.72464,0.327912,0.514275,1.093227,2.686902,2.395651,1.288557,1.791026,0.79092,0.627565,1.282441,0.12488,0.670871,0.166457,0.605357,-0.525167,0,0,0,2,-3,0.428399,0.622761,0.259567,0.433184
0.608272,0.667,0,0,0,0,0,-2,2.873,-1.02,0.578,-6.573,0,0,1,0,0,0,0,0,1,0,0.564181,0.436031,0.66183,0.554195,0.395937,0.265106,0.286161,0.727509,2.133939,1.164755,1.26833,0.161053,2.649705,0,0,0.141141,0.128995,0,0.304167,0,0,0,0,1,-2,0.613837,0.489397,0.317792,0.618817
0.586519,0.646,0,0,0,0,0,-2,2.873,-1.02,0.578,-4.624,0,0,1,0,0,0,0,0,1,0,0.564181,0.436031,0.66183,0.554195,0.395937,0.265106,0.286161,0.727509,2.133939,1.164755,0.413779,0.161053,2.118005,0,0,0,0.128995,0,0.304167,0,0,0,0,1,-1,0.626902,0.391981,0.357033,0.527266
